Attribute names:	P0	P1	P2	P3	P4
Minor allele frequencies:	0.500	0.500	0.500	0.500	0.500
x: 0.00000054
y: 3.23427902
Prevalence: 0.00813718
Heritability: 0.20000000

Table:

0.00000054, 0.00000229, 0.00000968
0.00000229, 0.00000968, 0.00004098
0.00000968, 0.00004098, 0.00017351

0.00000229, 0.00000968, 0.00004098
0.00000968, 0.00004098, 0.00017351
0.00004098, 0.00017351, 0.00073469

0.00000968, 0.00004098, 0.00017351
0.00004098, 0.00017351, 0.00073469
0.00017351, 0.00073469, 0.00311087

0.00000229, 0.00000968, 0.00004098
0.00000968, 0.00004098, 0.00017351
0.00004098, 0.00017351, 0.00073469

0.00000968, 0.00004098, 0.00017351
0.00004098, 0.00017351, 0.00073469
0.00017351, 0.00073469, 0.00311087

0.00004098, 0.00017351, 0.00073469
0.00017351, 0.00073469, 0.00311087
0.00073469, 0.00311087, 0.01317230

0.00000968, 0.00004098, 0.00017351
0.00004098, 0.00017351, 0.00073469
0.00017351, 0.00073469, 0.00311087

0.00004098, 0.00017351, 0.00073469
0.00017351, 0.00073469, 0.00311087
0.00073469, 0.00311087, 0.01317230

0.00017351, 0.00073469, 0.00311087
0.00073469, 0.00311087, 0.01317230
0.00311087, 0.01317230, 0.05577519

0.00000229, 0.00000968, 0.00004098
0.00000968, 0.00004098, 0.00017351
0.00004098, 0.00017351, 0.00073469

0.00000968, 0.00004098, 0.00017351
0.00004098, 0.00017351, 0.00073469
0.00017351, 0.00073469, 0.00311087

0.00004098, 0.00017351, 0.00073469
0.00017351, 0.00073469, 0.00311087
0.00073469, 0.00311087, 0.01317230

0.00000968, 0.00004098, 0.00017351
0.00004098, 0.00017351, 0.00073469
0.00017351, 0.00073469, 0.00311087

0.00004098, 0.00017351, 0.00073469
0.00017351, 0.00073469, 0.00311087
0.00073469, 0.00311087, 0.01317230

0.00017351, 0.00073469, 0.00311087
0.00073469, 0.00311087, 0.01317230
0.00311087, 0.01317230, 0.05577519

0.00004098, 0.00017351, 0.00073469
0.00017351, 0.00073469, 0.00311087
0.00073469, 0.00311087, 0.01317230

0.00017351, 0.00073469, 0.00311087
0.00073469, 0.00311087, 0.01317230
0.00311087, 0.01317230, 0.05577519

0.00073469, 0.00311087, 0.01317230
0.00311087, 0.01317230, 0.05577519
0.01317230, 0.05577519, 0.23616771

0.00000968, 0.00004098, 0.00017351
0.00004098, 0.00017351, 0.00073469
0.00017351, 0.00073469, 0.00311087

0.00004098, 0.00017351, 0.00073469
0.00017351, 0.00073469, 0.00311087
0.00073469, 0.00311087, 0.01317230

0.00017351, 0.00073469, 0.00311087
0.00073469, 0.00311087, 0.01317230
0.00311087, 0.01317230, 0.05577519

0.00004098, 0.00017351, 0.00073469
0.00017351, 0.00073469, 0.00311087
0.00073469, 0.00311087, 0.01317230

0.00017351, 0.00073469, 0.00311087
0.00073469, 0.00311087, 0.01317230
0.00311087, 0.01317230, 0.05577519

0.00073469, 0.00311087, 0.01317230
0.00311087, 0.01317230, 0.05577519
0.01317230, 0.05577519, 0.23616771

0.00017351, 0.00073469, 0.00311087
0.00073469, 0.00311087, 0.01317230
0.00311087, 0.01317230, 0.05577519

0.00073469, 0.00311087, 0.01317230
0.00311087, 0.01317230, 0.05577519
0.01317230, 0.05577519, 0.23616771

0.00311087, 0.01317230, 0.05577519
0.01317230, 0.05577519, 0.23616771
0.05577519, 0.23616771, 1.00000000
