Attribute names:	P0	P1	P2	P3	P4	P5
Minor allele frequencies:	0.500	0.500	0.500	0.500	0.500	0.500
x: 0.00000000
y: 7.21694527
Prevalence: 0.00096863
Heritability: 0.30000000

Table:

0.00000000, 0.00000000, 0.00000000
0.00000000, 0.00000000, 0.00000001
0.00000000, 0.00000001, 0.00000005

0.00000000, 0.00000000, 0.00000001
0.00000000, 0.00000001, 0.00000005
0.00000001, 0.00000005, 0.00000040

0.00000000, 0.00000001, 0.00000005
0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325

0.00000000, 0.00000000, 0.00000001
0.00000000, 0.00000001, 0.00000005
0.00000001, 0.00000005, 0.00000040

0.00000000, 0.00000001, 0.00000005
0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325

0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670

0.00000000, 0.00000001, 0.00000005
0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325

0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670

0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670
0.00000325, 0.00002670, 0.00021936

0.00000000, 0.00000000, 0.00000001
0.00000000, 0.00000001, 0.00000005
0.00000001, 0.00000005, 0.00000040

0.00000000, 0.00000001, 0.00000005
0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325

0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670

0.00000000, 0.00000001, 0.00000005
0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325

0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670

0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670
0.00000325, 0.00002670, 0.00021936

0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670

0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670
0.00000325, 0.00002670, 0.00021936

0.00000040, 0.00000325, 0.00002670
0.00000325, 0.00002670, 0.00021936
0.00002670, 0.00021936, 0.00180247

0.00000000, 0.00000001, 0.00000005
0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325

0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670

0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670
0.00000325, 0.00002670, 0.00021936

0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670

0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670
0.00000325, 0.00002670, 0.00021936

0.00000040, 0.00000325, 0.00002670
0.00000325, 0.00002670, 0.00021936
0.00002670, 0.00021936, 0.00180247

0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670
0.00000325, 0.00002670, 0.00021936

0.00000040, 0.00000325, 0.00002670
0.00000325, 0.00002670, 0.00021936
0.00002670, 0.00021936, 0.00180247

0.00000325, 0.00002670, 0.00021936
0.00002670, 0.00021936, 0.00180247
0.00021936, 0.00180247, 0.01481082

0.00000000, 0.00000000, 0.00000001
0.00000000, 0.00000001, 0.00000005
0.00000001, 0.00000005, 0.00000040

0.00000000, 0.00000001, 0.00000005
0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325

0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670

0.00000000, 0.00000001, 0.00000005
0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325

0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670

0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670
0.00000325, 0.00002670, 0.00021936

0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670

0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670
0.00000325, 0.00002670, 0.00021936

0.00000040, 0.00000325, 0.00002670
0.00000325, 0.00002670, 0.00021936
0.00002670, 0.00021936, 0.00180247

0.00000000, 0.00000001, 0.00000005
0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325

0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670

0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670
0.00000325, 0.00002670, 0.00021936

0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670

0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670
0.00000325, 0.00002670, 0.00021936

0.00000040, 0.00000325, 0.00002670
0.00000325, 0.00002670, 0.00021936
0.00002670, 0.00021936, 0.00180247

0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670
0.00000325, 0.00002670, 0.00021936

0.00000040, 0.00000325, 0.00002670
0.00000325, 0.00002670, 0.00021936
0.00002670, 0.00021936, 0.00180247

0.00000325, 0.00002670, 0.00021936
0.00002670, 0.00021936, 0.00180247
0.00021936, 0.00180247, 0.01481082

0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670

0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670
0.00000325, 0.00002670, 0.00021936

0.00000040, 0.00000325, 0.00002670
0.00000325, 0.00002670, 0.00021936
0.00002670, 0.00021936, 0.00180247

0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670
0.00000325, 0.00002670, 0.00021936

0.00000040, 0.00000325, 0.00002670
0.00000325, 0.00002670, 0.00021936
0.00002670, 0.00021936, 0.00180247

0.00000325, 0.00002670, 0.00021936
0.00002670, 0.00021936, 0.00180247
0.00021936, 0.00180247, 0.01481082

0.00000040, 0.00000325, 0.00002670
0.00000325, 0.00002670, 0.00021936
0.00002670, 0.00021936, 0.00180247

0.00000325, 0.00002670, 0.00021936
0.00002670, 0.00021936, 0.00180247
0.00021936, 0.00180247, 0.01481082

0.00002670, 0.00021936, 0.00180247
0.00021936, 0.00180247, 0.01481082
0.00180247, 0.01481082, 0.12169973

0.00000000, 0.00000001, 0.00000005
0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325

0.00000001, 0.00000005, 0.00000040
0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670

0.00000005, 0.00000040, 0.00000325
0.00000040, 0.00000325, 0.00002670
0.00000325, 0.00002670, 0.00021936

